Code Helper (Pl | 2.14153 | 0.87692 | 2024-10-15 23:13:10
language_server | 0.95570 | 2.41373 | 2024-10-15 23:13:10
netbiosd | 8.91816 | 0.29886 | 2024-10-15 23:13:10
com.apple.geod | 0.00565 | 0.00304 | 2024-10-15 23:13:10
com.apple.geod | 0.00452 | 0.00201 | 2024-10-15 23:13:10
mDNSResponder | 268.74512 | 30.40063 | 2024-10-15 23:14:12
Notesnook Helpe | 0.09875 | 0.05153 | 2024-10-15 23:14:12
postgres | 21.31950 | 21.31950 | 2024-10-15 23:14:12
logioptionsplus | 0.00408 | 0.00101 | 2024-10-15 23:14:12
logioptionsplus | 0.00408 | 0.00101 | 2024-10-15 23:14:12
Arc | 0.10797 | 0.00965 | 2024-10-15 23:14:12
Arc Helper | 18.30173 | 0.51784 | 2024-10-15 23:14:12
Code Helper (Pl | 2.14171 | 0.88027 | 2024-10-15 23:14:12
language_server | 0.96715 | 2.46692 | 2024-10-15 23:14:12
netbiosd | 8.91816 | 0.29886 | 2024-10-15 23:14:12
apsd | 0.00424 | 0.00967 | 2024-10-15 23:15:10
mDNSResponder | 268.79469 | 30.43452 | 2024-10-15 23:15:10
trustd | 0.00465 | 0.00180 | 2024-10-15 23:15:10
Notesnook Helpe | 0.01165 | 0.01115 | 2024-10-15 23:15:10
postgres | 21.32539 | 21.32539 | 2024-10-15 23:15:10
logioptionsplus | 0.00408 | 0.00101 | 2024-10-15 23:15:10
logioptionsplus | 0.00408 | 0.00101 | 2024-10-15 23:15:10
OneDrive | 0.04232 | 0.01860 | 2024-10-15 23:15:10
Arc | 0.16685 | 0.06647 | 2024-10-15 23:15:10
Arc Helper | 18.06273 | 0.18820 | 2024-10-15 23:15:10
Code Helper (Pl | 2.14187 | 0.88129 | 2024-10-15 23:15:10
language_server | 0.98275 | 2.50412 | 2024-10-15 23:15:10
com.apple.geod | 0.00429 | 0.00135 | 2024-10-15 23:15:10
com.apple.Safar | 0.00498 | 0.00377 | 2024-10-15 23:15:10
com.apple.geod | 0.00429 | 0.00135 | 2024-10-15 23:15:10
com.apple.geod | 0.00429 | 0.00135 | 2024-10-15 23:15:10
netbiosd | 8.91868 | 0.29962 | 2024-10-15 23:15:10
apsd | 0.00424 | 0.00967 | 2024-10-15 23:16:10
mDNSResponder | 268.81472 | 30.44348 | 2024-10-15 23:16:10
Notesnook Helpe | 0.00814 | 0.00592 | 2024-10-15 23:16:10
postgres | 21.33135 | 21.33135 | 2024-10-15 23:16:10
logioptionsplus | 0.00408 | 0.00101 | 2024-10-15 23:16:10
logioptionsplus | 0.00408 | 0.00101 | 2024-10-15 23:16:10
OneDrive | 0.02320 | 0.01395 | 2024-10-15 23:16:10
Arc | 0.16131 | 0.05959 | 2024-10-15 23:16:10
Arc Helper | 18.06390 | 0.19662 | 2024-10-15 23:16:10
Code Helper (Pl | 2.14227 | 0.88666 | 2024-10-15 23:16:10
language_server | 0.92165 | 2.28069 | 2024-10-15 23:16:10
netbiosd | 8.91868 | 0.29962 | 2024-10-15 23:16:10
apsd | 0.00424 | 0.00967 | 2024-10-15 23:17:10
mDNSResponder | 268.82310 | 30.44843 | 2024-10-15 23:17:10
Notesnook Helpe | 0.01078 | 0.00712 | 2024-10-15 23:17:10
postgres | 21.33723 | 21.33723 | 2024-10-15 23:17:10
logioptionsplus | 0.00408 | 0.00101 | 2024-10-15 23:17:10
logioptionsplus | 0.00408 | 0.00101 | 2024-10-15 23:17:10
OneDrive | 0.02947 | 0.01371 | 2024-10-15 23:17:10
Arc | 0.16149 | 0.05978 | 2024-10-15 23:17:10
Arc Helper | 18.06720 | 0.20119 | 2024-10-15 23:17:10
Code Helper | 0.00697 | 0.01448 | 2024-10-15 23:17:10
Code Helper (Pl | 2.14221 | 0.89146 | 2024-10-15 23:17:10
language_server | 0.92670 | 2.25240 | 2024-10-15 23:17:10
netbiosd | 8.91891 | 0.29962 | 2024-10-15 23:17:10
apsd | 0.00424 | 0.00967 | 2024-10-15 23:18:09
mDNSResponder | 268.82721 | 30.45028 | 2024-10-15 23:18:09
Notesnook Helpe | 0.01328 | 0.00809 | 2024-10-15 23:18:09
postgres | 21.34311 | 21.34311 | 2024-10-15 23:18:09
logioptionsplus | 0.00408 | 0.00101 | 2024-10-15 23:18:09
logioptionsplus | 0.00408 | 0.00101 | 2024-10-15 23:18:09
OneDrive | 0.01354 | 0.00977 | 2024-10-15 23:18:09
Arc | 0.16174 | 0.05998 | 2024-10-15 23:18:09
Arc Helper | 18.06181 | 0.19776 | 2024-10-15 23:18:09
Code Helper | 0.01888 | 0.04534 | 2024-10-15 23:18:09
Code Helper (Pl | 2.14237 | 0.93445 | 2024-10-15 23:18:09
language_server | 0.98428 | 2.31503 | 2024-10-15 23:18:09
netbiosd | 8.91891 | 0.29962 | 2024-10-15 23:18:09
apsd | 0.00427 | 0.00981 | 2024-10-15 23:19:10
mDNSResponder | 268.84705 | 30.45921 | 2024-10-15 23:19:10
Notesnook Helpe | 0.01582 | 0.00919 | 2024-10-15 23:19:10
postgres | 21.34899 | 21.34899 | 2024-10-15 23:19:10
logioptionsplus | 0.00408 | 0.00101 | 2024-10-15 23:19:10
logioptionsplus | 0.00408 | 0.00101 | 2024-10-15 23:19:10
OneDrive | 0.01354 | 0.01004 | 2024-10-15 23:19:10
Arc | 0.31932 | 0.01990 | 2024-10-15 23:19:10
Arc Helper | 18.08079 | 0.22410 | 2024-10-15 23:19:10
Code Helper | 0.01857 | 0.01800 | 2024-10-15 23:19:10
Code Helper (Pl | 2.14254 | 0.90269 | 2024-10-15 23:19:10
language_server | 0.97189 | 2.34653 | 2024-10-15 23:19:10
netbiosd | 8.91891 | 0.29962 | 2024-10-15 23:19:10
idleassetsd | 0.00821 | 0.00150 | 2024-10-15 23:19:10
CategoriesServi | 0.01188 | 0.00216 | 2024-10-15 23:19:10
CategoriesServi | 0.01545 | 0.00336 | 2024-10-15 23:19:10
